safe_instance_id,past_tense_verb_rate,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,pov_first_rate,pov_second_rate,pov_third_rate,pov_dominant,concreteness_mean,concreteness_coverage,temporal_mention_rate,temporal_mention_count
inst_d446760023e8ba8d_1004,0.016393,0.056,0.0,0.944,0.4701,0.04918,0.0,0.0,first,2.9615,1.0,0.0,0
inst_a5f8214cffc87aca_1005,0.058824,0.071,0.0,0.929,0.4939,0.078431,0.0,0.078431,first,3.4194,1.0,0.0,0
inst_5fd7de0dde9cafce_1006,0.066667,0.114,0.043,0.843,0.5859,0.0,0.0,0.066667,third,3.4945,1.0,0.066667,4
inst_be5a29e14345f37e_1007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.9264,0.9259,0.0,0
inst_86faca3526f45cb4_1008,0.101449,0.0,0.0,1.0,0.0,0.130435,0.0,0.014493,first,3.6067,1.0,0.028986,2
inst_f406bd354ba09b69_1009,0.034483,0.219,0.0,0.781,0.9116,0.051724,0.0,0.051724,first,2.75,0.9583,0.0,0
inst_bffc39a61885fd7e_1010,0.0,0.04,0.077,0.883,-0.4019,0.0,0.018519,0.037037,third,3.38,0.8,0.055556,3
inst_2dbbf5baf77ed412_1011,0.0,0.0,0.096,0.904,-0.6486,0.0,0.0,0.017241,third,3.07,0.9062,0.0,0
inst_0f64e4acbaffce1e_1012,0.027397,0.089,0.064,0.847,0.4215,0.0,0.0,0.041096,third,2.7925,0.9231,0.0,0
inst_60aacc0610ce0111_1013,0.081633,0.0,0.0,1.0,0.0,0.0,0.0,0.020408,third,2.516,0.5556,0.081633,4
inst_ef073e1f2ff97973_1014,0.052632,0.039,0.071,0.89,-0.1655,0.035088,0.0,0.035088,first,2.9836,0.9565,0.0,0
inst_e8407ad462d1a868_1015,0.047619,0.147,0.069,0.784,0.8176,0.0,0.0,0.071429,third,3.0646,0.8889,0.02381,2
inst_47324ced8e83c4a4_1016,0.071429,0.075,0.03,0.895,0.5256,0.035714,0.0,0.026786,first,3.0329,0.9444,0.008929,1
inst_1f0f767ef95942e4_1017,0.071429,0.062,0.0,0.938,0.4767,0.0,0.0,0.014286,third,3.3764,1.0,0.014286,1
inst_c0147e065bec6712_1018,0.031746,0.047,0.0,0.953,0.3612,0.063492,0.0,0.047619,first,2.9495,1.0,0.0,0
inst_e0faddae787c3f1e_1019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,,0.0,0.0,0
inst_088aa9f445b6892b_1020,0.078947,0.0,0.09,0.91,-0.7003,0.039474,0.0,0.039474,first,3.4833,1.0,0.013158,1
inst_d51459eeb8362f6e_1021,0.1,0.0,0.341,0.659,-0.8042,0.0,0.0,0.05,third,2.5944,1.0,0.05,1
inst_05a89090de77d7df_1022,0.074074,0.042,0.167,0.791,-0.7469,0.0,0.0,0.074074,third,3.3024,1.0,0.0,0
inst_6ff542ed30a6fba6_1023,0.0,0.136,0.0,0.864,0.7269,0.0,0.0,0.0,none,3.8559,1.0,0.071429,4
inst_12ca5725e13059a6_1024,0.054545,0.037,0.0,0.963,0.1531,0.0,0.0,0.0,none,3.4906,0.9412,0.018182,1
inst_87bbb758b3a9cfab_1025,0.068493,0.03,0.082,0.888,-0.4767,0.054795,0.0,0.041096,first,3.798,1.0,0.0,0
inst_98ad89eae5499d94_1026,0.054545,0.023,0.09,0.887,-0.7579,0.0,0.0,0.018182,third,3.0431,0.975,0.009091,1
inst_5897210b86ee29b3_1027,0.051282,0.051,0.022,0.928,0.4767,0.008547,0.0,0.008547,first,3.2343,0.9722,0.008547,1
inst_9ee3314a77e8ad20_1028,0.073171,0.089,0.144,0.767,-0.5106,0.0,0.02439,0.04878,third,3.4059,1.0,0.0,0
inst_1ced7bb66c26edc1_1029,0.032258,0.166,0.155,0.679,-0.3191,0.048387,0.0,0.016129,first,3.1132,1.0,0.032258,2
inst_00711e383de4a42f_1030,0.134831,0.063,0.052,0.885,0.2263,0.089888,0.0,0.067416,first,3.7812,0.9143,0.0,0
inst_23c5d53688a30507_1031,0.0,0.134,0.067,0.799,0.5357,0.068493,0.0,0.013699,first,2.6791,0.8462,0.0,0
inst_71023ae7e61a3d12_1032,0.050847,0.194,0.0,0.806,0.8625,0.0,0.0,0.033898,third,3.1681,0.9545,0.016949,1
inst_dac15036e82318f7_1033,0.047619,0.078,0.166,0.756,-0.8176,0.0,0.0,0.011905,third,3.2567,0.9643,0.02381,2
inst_f592697b71076a90_1034,0.021505,0.117,0.0,0.883,0.836,0.086022,0.0,0.043011,first,2.9958,0.9744,0.021505,2
inst_078c4ed49c79103b_1035,0.102041,0.119,0.2,0.681,-0.6486,0.0,0.0,0.081633,third,2.9274,1.0,0.020408,1
inst_f527ec7f10105ae2_1036,0.044776,0.087,0.079,0.835,0.128,0.014925,0.0,0.014925,first,3.0046,1.0,0.014925,1
inst_728bcc244240b187_1037,0.067797,0.201,0.0,0.799,0.8697,0.050847,0.0,0.0,first,3.3486,0.9545,0.016949,1
inst_d977b7f9a52454c0_1038,0.085714,0.277,0.0,0.723,0.8699,0.057143,0.0,0.0,first,2.936,0.9091,0.0,0
inst_28e438d5858db92a_1039,0.0625,0.174,0.0,0.826,0.9371,0.010417,0.0,0.052083,third,3.1979,0.9167,0.0,0
inst_8a5218a611b480e5_1040,0.027778,0.021,0.041,0.938,-0.1068,0.0,0.013889,0.013889,second,3.3648,0.9429,0.041667,3
inst_2f87928892972c38_1041,0.115385,0.229,0.035,0.736,0.8881,0.038462,0.019231,0.153846,third,3.0445,1.0,0.0,0
inst_02d9534030132777_1042,0.078125,0.266,0.0,0.734,0.9468,0.0,0.0,0.109375,third,3.2971,1.0,0.015625,1
inst_a1c1631892a11c37_1043,0.063636,0.037,0.113,0.85,-0.7845,0.0,0.0,0.009091,third,3.3937,0.9302,0.045455,5
inst_505def0a97219d89_1044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,4.31,0.0667,0.0,0
inst_892837abe4d696e8_1045,0.037383,0.097,0.0,0.903,0.8591,0.0,0.0,0.037383,third,3.1217,1.0,0.028037,3
inst_08b4e4a65b5a196b_1046,0.0625,0.0,0.226,0.774,-0.9612,0.0375,0.025,0.0375,first,2.9989,0.931,0.0125,1
inst_a3f386932bc8fa62_1047,0.081967,0.074,0.0,0.926,0.5719,0.0,0.0,0.04918,third,3.2871,1.0,0.065574,4
inst_d70289cbb7e0bab7_1048,0.103448,0.115,0.067,0.818,0.5574,0.0,0.0,0.034483,third,3.2178,0.9643,0.034483,2
inst_5fbbbfc3ebcb413d_1049,0.015873,0.036,0.156,0.808,-0.8403,0.031746,0.015873,0.015873,first,3.2354,0.9286,0.0,0
inst_29a0683c42128892_1050,0.064516,0.0,0.085,0.915,-0.7184,0.0,0.0,0.021505,third,3.3587,0.9394,0.0,0
inst_23a0416863a129dd_1051,0.0625,0.086,0.036,0.878,0.4404,0.015625,0.0,0.046875,third,3.5879,1.0,0.0,0
inst_9929b7ed9b397303_1052,0.057692,0.0,0.103,0.897,-0.5574,0.038462,0.0,0.0,first,2.8829,0.9333,0.0,0
inst_4ad02e64a64b6f44_1053,0.041667,0.122,0.078,0.8,0.4939,0.0,0.0,0.0,none,3.585,1.0,0.041667,2
inst_a9f941f623e3e097_1054,0.013889,0.0,0.169,0.831,-0.8625,0.027778,0.013889,0.027778,first,3.2557,1.0,0.027778,2
inst_4a9107ec00028361_1055,0.018519,0.147,0.03,0.823,0.5719,0.092593,0.037037,0.0,first,2.6233,1.0,0.0,0
inst_a296af0b68c914ec_1056,0.134146,0.065,0.072,0.863,-0.1226,0.04878,0.0,0.146341,third,2.9973,0.9677,0.012195,1
inst_17fee9f827b4fa7c_1057,0.044776,0.046,0.043,0.91,0.0444,0.059701,0.0,0.074627,third,3.0167,1.0,0.0,0
inst_bfccd4593d57370c_1058,0.134615,0.157,0.049,0.794,0.4588,0.0,0.0,0.096154,third,2.9954,1.0,0.019231,1
inst_f7a4701645dc9b2c_1059,0.0,0.147,0.049,0.804,0.8268,0.0,0.045455,0.022727,second,2.5112,1.0,0.0,0
inst_826f5b1ed13e7307_1060,0.054545,0.168,0.014,0.818,0.9156,0.036364,0.0,0.018182,first,3.0438,1.0,0.009091,1
inst_9c33876855c28d1f_1061,0.075949,0.0,0.045,0.955,-0.4497,0.0,0.0,0.063291,third,3.2222,0.9697,0.0,0
inst_5694dde6773d3a26_1062,0.040541,0.122,0.084,0.794,0.5659,0.094595,0.0,0.013514,first,2.84,0.9667,0.027027,2
inst_3b1f7c352df5f37b_1063,0.039216,0.377,0.032,0.591,0.9915,0.0,0.0,0.029412,third,2.9507,1.0,0.0,0
inst_bd2995cd1631a93f_1064,0.064516,0.0,0.0,1.0,0.0,0.0,0.0,0.032258,third,2.9409,0.9167,0.064516,6
inst_a00d483cf2383e72_1065,0.0,0.0,0.064,0.936,-0.0762,0.0,0.0,0.0,none,3.5211,1.0,0.0,0
inst_c1cc13fed351ee21_1066,0.030612,0.064,0.078,0.858,-0.2702,0.091837,0.0,0.05102,first,2.9746,0.9487,0.0,0
inst_36eaa5df534920a0_1067,0.09375,0.043,0.0,0.957,0.3612,0.0625,0.0,0.0625,first,2.9333,1.0,0.0,0
inst_5b51bda06a572e04_1068,0.089286,0.166,0.0,0.834,0.839,0.071429,0.0,0.071429,first,2.7581,0.9545,0.017857,1
inst_4c57f79fb2cdc719_1069,0.045455,0.238,0.042,0.72,0.9022,0.0,0.0,0.060606,third,3.1354,1.0,0.0,0
inst_9b1707488a31a6a2_1070,0.02,0.049,0.0,0.951,0.296,0.0,0.0,0.04,third,3.2595,1.0,0.06,3
inst_59c49a5891d8c49c_1071,0.0625,0.216,0.0,0.784,0.8805,0.0625,0.0,0.0,first,3.3025,0.9412,0.020833,1
